"class" "V1" "V10" "V11" "V12" "V13" "V15" "V16" "V17" "V18" "V19" "V2" "V20" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V3" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V4" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V5" "V6" "V7" "V8" "V9"
"0" 0 0 0 0 0 437 0 0 0 0 0 0 0 0 0 189 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 99 121 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 488 0 0 0 0 0 0 1 73 0 0 0 0 0 0 0 36 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 1 1 455 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 145 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 1 1 0 1 0 1 0 0 0 333 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 119 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 544 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 119 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 233 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 205 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 136 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 377 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 118 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 273 505 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 77 404 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 299 555 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 389 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 203 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 90 353 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 375 0 0 0 1 0 0 1 0 0 500 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 86 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 0 0 0 0 0 0 0 522 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 207 605 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 255 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 239 202 0 0 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 344 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 165 383 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 477 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 156 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 424 0 0 0 500 1 0 0 0 0 0 0 0 0 433 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 284 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 300 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 26 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 0 633 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 144 605 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 138 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 366 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 144 404 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 555 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 181 605 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 233 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 197 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 375 0 1 0 1 0 0 0 0 0 533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 484 0 0 0 0 0 0 0 0 0 1 1 1 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 69 505 1 0 0 0 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 0 1 0 0 0 0 322 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 105 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 444 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 68 323 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 1 0 0 289 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 261 605 1 0 0 0 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 749 1 0 0 0 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 33 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 131 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 611 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 60 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 544 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 53 484 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 233 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 133 283 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 1 0 624 1 0 0 0 0 0 0 0 0 622 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 136 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 466 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 133 404 0 0 0 0 0 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 250 0 0 0 1 0 0 0 0 0 799 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 180 999 1 1 0 0 0 0 0 1 0 0 0 1 0
"1" 0 0 1 0 0 812 0 0 1 0 0 0 0 0 0 422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 212 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0 522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117 303 1 0 0 0 1 1 0 1 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 466 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 290 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 0 0 0 0 0 1 511 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 107 353 0 0 0 0 0 1 0 1 1 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 622 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 165 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 79 353 0 0 0 0 0 1 0 0 0 0 1 1 0
"0" 0 0 0 0 0 874 0 0 0 1 0 0 0 0 0 477 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 133 404 0 1 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 366 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 83 404 1 0 0 0 0 1 0 0 0 0 0 0 0
"1" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 588 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 114 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 1 0 0 344 0 0 0 0 0 0 1 39 0 0 0 1 0 0 0 172 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 688 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 67 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 446 0 0 0 624 0 0 0 0 0 0 0 0 0 855 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 48 10 1 0 0 0 1 0 0 1 0 0 0 1 0
"1" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108 484 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 500 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 109 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 144 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 1 0 0 0 1 0 0 611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 138 505 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 0 0 0 699 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 67 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 1 588 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 152 404 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 0 1 0 1 0 0 0 0 1 533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113 404 0 0 0 0 0 0 0 0 1 1 0 0 0
"1" 0 0 0 0 0 749 1 0 0 1 0 0 1 0 0 477 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 129 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 755 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 236 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 562 1 0 0 0 0 0 0 0 0 644 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 32 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 375 0 1 0 1 0 0 0 0 0 444 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 237 353 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 1 0 0 812 0 0 1 0 0 0 0 0 0 477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 422 0 1 0 0 1 0 0 65 0 0 0 0 0 0 0 126 353 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 453 0 0 0 562 0 0 0 1 0 0 0 0 0 522 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 90 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 187 1 0 0 1 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 211 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 278 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 187 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 477 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 76 404 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 577 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104 404 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 1 0 1 0 0 0 0 0 333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 138 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 114 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 375 0 0 0 1 0 0 0 0 1 655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 102 303 1 0 0 0 0 0 0 0 0 1 0 0 0
"0" 0 0 0 0 0 687 0 0 0 0 0 0 0 0 1 611 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 83 353 0 0 0 0 0 0 0 0 1 1 0 0 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 124 303 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 1 1 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 127 404 0 0 0 0 0 0 0 0 1 0 0 0 0
"1" 0 0 0 0 0 624 0 0 1 1 0 0 0 0 0 488 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 151 303 0 0 0 1 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 93 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 0 0 0 1 0 0 0 0 0 389 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 294 656 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 0 0 0 1 0 0 1 0 1 411 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 167 323 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 211 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 106 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 111 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 1 250 1 0 0 0 0 0 0 0 0 466 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 131 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 488 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 92 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 96 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 749 0 0 0 1 0 0 0 0 0 366 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 16 323 0 0 0 0 0 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 110 404 0 1 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 1 622 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 97 505 1 0 0 0 1 0 0 0 0 0 0 0 1
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 0 211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 221 404 0 1 0 0 0 0 0 0 0 1 1 1 0
"1" 0 0 0 1 0 562 1 0 0 1 0 0 0 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 132 242 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 139 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 399 0 0 0 624 1 0 0 1 0 0 1 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 141 474 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 699 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 141 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 544 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 124 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 453 0 0 0 874 1 0 0 0 0 0 0 0 0 588 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 134 555 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 266 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 159 353 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 375 1 0 0 1 0 0 0 0 0 633 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 122 404 0 1 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 522 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 204 494 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 422 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 147 252 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 0 0 0 1 0 0 644 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 110 182 1 0 0 0 1 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 874 1 0 0 0 0 0 0 0 0 333 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 92 202 0 0 0 1 0 0 0 0 0 0 0 0 1
"1" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 577 0 0 0 0 0 0 1 31 0 0 0 0 0 0 0 141 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 1 0 1 0 1 0 0 0 322 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 160 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 500 0 0 0 0 0 0 0 0 0 633 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 73 404 0 1 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 1 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 124 706 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 383 0 0 1 562 1 0 0 1 0 0 0 0 0 544 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 20 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 1 311 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 67 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 749 0 0 0 1 0 0 1 0 0 266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 202 0 0 0 1 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 344 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 132 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 311 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 124 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 1 0 0 687 1 0 0 0 0 0 0 0 0 455 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 118 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 624 1 0 0 0 0 0 0 0 0 566 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 55 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 311 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 222 404 1 0 0 0 0 0 0 0 0 0 0 0 1
"1" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 30 727 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 999 1 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 90 404 0 0 0 0 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 312 1 0 0 0 0 0 0 0 1 189 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 22 91 0 1 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 300 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 216 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 1 0 0 749 0 0 0 0 0 0 0 0 0 477 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 90 303 0 1 0 0 0 0 0 0 1 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 566 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 174 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 187 1 0 0 1 0 1 0 1 0 278 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 231 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 544 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 78 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 404 0 0 0 1 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 1 0 6 0 0 0 0 0 0 0 171 242 0 1 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 375 1 0 0 1 0 0 0 0 0 644 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 44 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 1 289 0 1 0 0 0 0 0 22 0 1 0 0 0 0 0 173 757 1 0 0 0 0 0 0 0 0 0 0 0 0
"1" 0 0 0 0 0 812 0 0 1 1 0 0 0 0 0 289 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 262 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 266 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 107 202 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 999 0 0 0 1 0 0 0 0 0 566 0 0 0 0 0 1 0 48 0 0 0 0 0 0 0 96 605 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 0 611 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 108 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 744 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 143 555 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 153 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 341 0 0 0 812 1 0 0 1 0 0 1 0 0 588 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 128 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 323 0 0 0 874 0 0 0 1 0 0 0 0 0 400 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 109 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 655 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 204 353 0 0 0 1 1 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 75 424 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 0 0 0 0 0 0 577 0 0 0 0 0 0 1 77 0 0 1 0 0 0 0 18 727 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 355 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 133 605 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 233 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 96 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 75 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 1 1 0 0 0 0 0 533 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 98 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 366 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 96 484 0 1 0 0 0 0 0 0 1 1 0 0 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 411 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 75 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 633 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 174 848 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 437 0 0 0 1 0 0 0 0 0 500 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 86 404 0 0 0 0 0 0 0 0 1 1 0 1 0
"0" 0 0 0 0 1 749 1 0 0 1 0 0 0 0 0 500 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 72 454 0 0 0 1 0 0 0 0 0 0 0 1 0
